계약번호,판매업체,구매업체,제품구분,배터리종류,계약수량(단위당),개당가격,지급형태,총계약금액,계약보증금,계약일,총지급일
20240626001,성일하이텍(주),공주대학교,중고배터리,쏘울,10,"₩11,625,365",분할,"₩116,253,650","₩11,941,860",2024-06-26,2024-08-04
20250708001,(주)에이텍모빌리티,에너지머티리얼즈 주식회사,중고배터리,코나,19,"₩13,899,508",후불,"₩264,090,652","₩19,479,688",2025-07-08,2025-07-24
20240605001,㈜ 에코비트프리텍,한국배터리산업협회,중고배터리,아이오닉,5,"₩521,959",선급+잔금,"₩2,609,795","₩331,255",2024-06-05,2024-06-16
20240220001,(주) 아이윈,우성연합주식회사,중고배터리,봉고3,11,"₩14,645,899",일시,"₩161,104,889","₩11,938,512",2024-02-20,2024-04-01
20251231363,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),코나,1,"₩576,000",일시,"₩576,000","₩28,800",2025-12-31,2024-10-31
20251231364,한국환경공단,(주)아이윈,폐배터리(재사용),아이오닉,2,"₩2,900,100",일시,"₩5,800,200","₩290,010",2025-12-31,2022-11-09
20241129001,고려아연㈜ 온산제련소,(주)에이텍모빌리티,중고배터리,아이오닉,7,"₩10,308,740",일시,"₩72,161,180","₩8,291,645",2024. 11. ,2024-12-21
20230330002,(주)에이텍모빌리티,(주) 아이윈,중고배터리,SM3,2,"₩9,121,745",분할,"₩18,243,490","₩1,468,460",2023-03-30,2023-05-05
20240823002,(주)에이프로,엠에이치기술개발,중고배터리,볼트,13,"₩19,843,428",일시,"₩257,964,564","₩34,800,624",2024-08-23,2024-09-03
20240808003,한국환경공단,주식회사 알오씨오토시스템,폐배터리(재사용),SM3,2,"₩250,000",일시,"₩500,000","₩25,000",2024-08-12,2024-08-26
20240301002,㈜ 에코비트프리텍,한국환경공단,중고배터리,D2,2,"₩8,520,910",선급+잔금,"₩17,041,820","₩2,287,513",2024-03-01,2024-03-09
20240508001,인선모터스 주식회사,사) 울산산업기술인력양성협회,중고배터리,니로,4,"₩13,186,929",일시,"₩52,747,716","₩5,541,533",2024-05-08,2024-06-14
20240713002,주식회사 비텍스,한국화학융합시험연구원,중고배터리,E-FIIBIRD,11,"₩1,000,279",분할,"₩11,003,069","₩1,094,674",2024-07-13,2024-08-27
20240509001,(재)제주테크노파크,(주)솔라라이트,폐배터리(재활용),SM3,1,"₩310,000",일시,"₩310,000","₩15,500",2024-05-16,2024-05-29
20251013001,성일하이텍(주),굿바이카(주),중고배터리,봉고3,13,"₩5,155,715",일시,"₩67,024,295","₩6,455,075",2025-10-13,2025-11-15
20250507001,태형산업,(주)지에스원,중고배터리,SM3,14,"₩764,650",일시,"₩10,705,100","₩1,127,884",2025-05-07,2025-05-13
20240811002,(주)비엠테크,주식회사 알디솔루션,중고배터리,니로,13,"₩11,192,078",선급+잔금,"₩145,497,014","₩17,577,640",2024-08-11,2024-09-06
20251231365,한국환경공단,(주)어스앤배터리,폐배터리,SM3,4,"₩1,503,000",일시,"₩6,012,000","₩300,600",2025-12-31,2022-09-13
20251231366,한국환경공단,인선모터스 주식회사,폐배터리(재사용),기타,1,"₩3,379,035",일시,"₩3,379,035","₩168,952",2025-12-31,2023-06-28
20250124001,아이에스동서,(주) 어스텍,중고배터리,니로,5,"₩7,277,951",일시,"₩36,389,755","₩2,813,656",2025-01-24,2025-02-23
20240115001,성일하이텍(주),(주) 씨알메탈,중고배터리,니로,8,"₩7,432,751",일시,"₩59,462,008","₩6,235,961",2024-01-15,2024-02-10
20251231367,(재)제주테크노파크,주식회사 이알,폐배터리(재활용),E-FIIBIRD,95,"₩190,526",일시,"₩18,100,000","₩905,000",2025-12-31,2024-12-11
20251231368,한국환경공단,(주)민테크,폐배터리(재활용),코나,1,"₩2,855,400",일시,"₩2,855,400","₩142,770",2025-12-31,2023-04-07
20240509009,(재)제주테크노파크,(주)씨알메탈,폐배터리(재활용),볼트,1,"₩810,000",일시,"₩810,000","₩40,500",2024-05-10,2024-05-23
20250331001,한국전지산업협회,(주) 금일,중고배터리,니로,19,"₩1,216,433",일시,"₩23,112,227","₩2,739,466",2025-03-31,2025-05-13
20230122001,성일하이텍(주),인선모터스 주식회사,중고배터리,D2,2,"₩3,553,932",일시,"₩7,107,864","₩641,749",2023-01-22,2023-03-02
20240919001,(주)에이텍모빌리티,주식회사 에바싸이클,중고배터리,코나,19,"₩3,752,304",일시,"₩71,293,776","₩7,721,231",2024-09-19,2024-10-29
20250327001,인선모터스 주식회사,㈜ 에코비트프리텍,중고배터리,니로,6,"₩10,506,102",분할,"₩63,036,612","₩4,937,430",2025-03-27,2025-04-04
20240509012,(재)제주테크노파크,(주)씨알메탈,폐배터리(재활용),볼트,1,"₩810,000",일시,"₩810,000","₩40,500",2024-05-10,2024-05-23
20251231369,한국환경공단,태형리싸이클링,폐배터리,아이오닉,1,"₩720,000",일시,"₩720,000","₩36,000",2025-12-31,2022-03-04
20240625001,(주) 포엔,하나기술,중고배터리,쏘울,18,"₩5,850,655",일시,"₩105,311,790","₩14,907,664",2024-06-25,2024-07-11
20240902003,(주)에이텍모빌리티,사) 울산산업기술인력양성협회,중고배터리,트위지,19,"₩1,003,755",일시,"₩19,071,345","₩2,063,143",2024-09-02,2024-10-03
20251231370,한국환경공단,원광전력(주),폐배터리,아이오닉,1,"₩1,500,000",분할,"₩1,500,000","₩75,000",2025-12-31,2022-05-31
20250112002,주식회사디아이씨,고려아연㈜ 온산제련소,중고배터리,니로,17,"₩7,086,217",분할,"₩120,465,689","₩10,761,819",2025-01-12,2025-02-14
20240909002,한국환경공단,(주)비젼알앤이,폐배터리(재사용),아이오닉,5,"₩468,600",일시,"₩2,343,000","₩117,150",2024-09-10,2024-09-26
20250313001,㈜ 이알,주식회사 인터맥,중고배터리,코나,7,"₩6,200,130",일시,"₩43,400,910","₩4,740,839",2025-03-13,2025-03-18
20250713001,(주)에이프로,㈜ 어스앤배터리,중고배터리,니로,8,"₩6,624,836",분할,"₩52,998,688","₩4,214,277",2025-07-13,2025-07-29
20251231371,한국환경공단,한국전지산업협회,폐배터리,아이오닉,1,"₩700,000",일시,"₩700,000","₩35,000",2025-12-31,2022-04-20
20250606001,(주) 비에이에너지,신오케미칼(주) 안성공장,중고배터리,레이,6,"₩570,335",분할,"₩3,422,010","₩458,919",2025-06-06,2025-07-16
20240302002,아이에스동서,공주대학교,중고배터리,레이,16,"₩12,602,107",일시,"₩201,633,712","₩27,734,733",2024-03-02,2024-04-06
20251231372,한국환경공단,한국전지산업협회,폐배터리,포터,4,"₩8,420,000",일시,"₩33,680,000","₩1,684,000",2025-12-31,2023-04-07
20251231373,(재)제주테크노파크,(주)솔라라이트,폐배터리(재활용),SM3,,,,"₩310,000",계약취소건,2025-12-31,2024-05-29
20250115001,하나기술,태형리싸이클링,중고배터리,레이,8,"₩14,938,597",선급+잔금,"₩119,508,776","₩14,908,603",2025. 1. 1,2025-01-25
20251231374,한국환경공단,태형리싸이클링,폐배터리,아이오닉,1,"₩770,000",일시,"₩770,000","₩38,500",2025-12-31,2022-03-04
20240217003,(주)에이텍모빌리티,한국배터리산업협회,중고배터리,볼트,16,"₩4,359,284",일시,"₩69,748,544","₩9,496,951",2024-02-17,2024-03-15
20251231375,한국환경공단,한국전지산업협회,폐배터리,아이오닉,1,"₩900,000",일시,"₩900,000","₩45,000",2025-12-31,2022-04-20
20250429001,(주)에이프로,㈜ 에이치엔티,중고배터리,봉고3,6,"₩3,559,245",후불,"₩21,355,470","₩2,809,124",2025-04-29,2025-05-16
20250522001,(주) 민테크,(주) 포엔,중고배터리,코나,1,"₩19,750,932",일시,"₩19,750,932","₩1,519,562",2025. 5. 2,2025-06-03
20250516001,(주) 아이윈,굿바이카(주),중고배터리,코나,14,"₩3,891,696",일시,"₩54,483,744","₩6,679,428",2025-05-16,2025-05-29
20250520001,(주)에이프로,굿바이카(주),중고배터리,쏘울,14,"₩924,799",일시,"₩12,947,186","₩1,083,700",2025-05-20,2025-07-03
20251231376,한국환경공단,성일하이텍(주),폐배터리(재활용),BlueOn,5,"₩196,240",일시,"₩981,200","₩49,060",2025-12-31,2025-02-14
20240421001,아이에스동서,(주)비엠테크,중고배터리,코나,5,"₩2,115,875",일시,"₩10,579,375","₩1,497,707",2024-04-21,2024-05-26
20230512001,(주) 아이윈,부산자동차직업학교,중고배터리,니로,3,"₩8,181,951",일시,"₩24,545,853","₩1,877,742",2023-05-12,2023-06-03
20251231377,한국환경공단,(주)비젼알앤이,폐배터리(재활용),SM3,49,"₩98,653",분할,"₩4,834,000","₩241,700",2025-12-31,2025-03-31
20240911001,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),쏘울,2,"₩250,000",일시,"₩500,000","₩25,000",2024-09-11,2024-09-27
20250221001,(주) 민테크,원광전력(주),중고배터리,레이,4,"₩6,337,636",선급+잔금,"₩25,350,544","₩2,772,297",2025. 2. 2,2025-03-31
20240802001,성일하이텍(주),주식회사 이브이씨씨,중고배터리,쏘울,15,"₩4,783,982",후불,"₩71,759,730","₩8,833,602",2024-08-02,2024-08-22
20240520004,한국화학융합시험연구원,엠에이치기술개발,중고배터리,트위지,19,"₩13,414,251",일시,"₩254,870,769","₩36,038,217",2024-05-20,2024-07-02
20230612001,(주)엠텍정보기술,(주)지에스원,중고배터리,코나,16,"₩1,496,772",일시,"₩23,948,352","₩2,903,778",2023-06-12,2023-07-02
20251220001,인선모터스 주식회사,주식회사 이브이씨씨,중고배터리,CEVO,13,"₩450,440",분할,"₩5,855,720","₩595,652",2025-12-20,2026-01-09
20240716002,한국환경공단,(주)솔라라이트,폐배터리(재활용),코나,4,"₩612,500",일시,"₩2,450,000","₩122,500",2024-07-17,2024-07-30
20230103001,인선모터스 주식회사,고려아연㈜ 온산제련소,중고배터리,레이,10,"₩9,484,755",일시,"₩94,847,550","₩7,512,241",2023-01-03,2023-01-23
20251231378,한국환경공단,주식회사 에코비트프리텍 2공장,폐배터리,아이오닉,1,"₩880,000",일시,"₩880,000","₩44,000",2025-12-31,2022-03-07
20241204003,한국전지연구조합,(주)지에스원,중고배터리,BlueOn,12,"₩519,537",일시,"₩6,234,444","₩750,906",2024-12-04,2024-12-29
20241204001,(주)에이프로,부산자동차직업학교,중고배터리,봉고3,3,"₩253,390",분할,"₩760,170","₩96,343",2024-12-04,2025-01-11
20251231379,한국환경공단,원광전력(주),폐배터리,아이오닉,1,"₩960,000",일시,"₩960,000","₩48,000",2025-12-31,2022-04-05
20251231380,한국환경공단,주식회사이투지,폐배터리(재사용),기타,1,"₩2,811,002",일시,"₩2,811,002","₩140,551",2025-12-31,2023-08-01
20240701001,(주) 비에이에너지,사단법인 한국전기차리빌딩협회,중고배터리,BlueOn,7,"₩14,358,650",일시,"₩100,510,550","₩7,550,395",2024-07-01,2024-08-07
20241014001,(주)에이프로,(주)한국파워셀,중고배터리,SM3,14,"₩8,883,338",일시,"₩124,366,732","₩12,918,242",2024-10-14,2024-11-20
20230320002,아이에스동서,동강대학교,중고배터리,코나,7,"₩21,020,212",일시,"₩147,141,484","₩21,862,185",2023-03-20,2023-04-08
20241126001,하나기술,(주) 퀀텀솔루션,중고배터리,포터,4,"₩14,819,661",선급+잔금,"₩59,278,644","₩7,816,406",2024-11-26,2025-01-08
20250916001,성일하이텍(주),인선모터스 주식회사,중고배터리,쏘울,8,"₩18,200,000",선급+잔금,"₩145,600,000","₩17,577,367",2025-09-16,2025-09-21
20240909004,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),레이,3,"₩144,000",일시,"₩432,000","₩21,600",2024-09-11,2024-09-27
20250330001,(주) 비에이에너지,엠에이치기술개발,중고배터리,니로,7,"₩1,364,436",일시,"₩9,551,052","₩1,190,775",2025-03-30,2025-05-05
20240729002,주식회사이투지,㈜ 이알,중고배터리,쏘울,19,"₩235,469",일시,"₩4,473,911","₩599,895",2024-07-29,2024-08-13
20250226001,고려아연㈜ 온산제련소,태산시스템,중고배터리,니로,14,"₩1,688,979",일시,"₩23,645,706","₩3,029,852",2025-02-26,2025-03-04
20240817001,성일하이텍(주),한국배터리산업협회,중고배터리,아이오닉,8,"₩1,054,169",일시,"₩8,433,352","₩1,153,110",2024-08-17,2024-09-30
20251231381,한국환경공단,(주)비젼알앤이,폐배터리(재사용),봉고3,48,"₩100,708",일시,"₩4,834,000","₩241,700",2025-12-31,2025-03-10
20240308001,(주)에이프로,(주)엠텍정보기술,중고배터리,봉고3,12,"₩5,531,652",일시,"₩66,379,824","₩8,644,575",2024-03-08,2024-04-19
20251231382,한국환경공단,(주)금일,폐배터리(재활용),레이,6,"₩320,000",일시,"₩1,920,000","₩96,000",2025-12-31,2023-08-04
20240509002,(재)제주테크노파크,(주)솔라라이트,폐배터리(재활용),SM3,1,"₩310,000",일시,"₩310,000","₩15,500",2024-05-16,2024-05-29
20240129004,인선모터스 주식회사,주식회사 알오씨오토시스템,중고배터리,아이오닉,5,"₩9,828,152",일시,"₩49,140,760","₩5,464,237",2024-01-29,2024-02-16
20240215001,(주) 인지이솔루션,동강대학교,중고배터리,코나,13,"₩4,287,217",분할,"₩55,733,821","₩7,719,901",2024-02-15,2024-03-24
20240829004,아이에스동서,(주) 솔라라이트,중고배터리,볼트,1,"₩3,797,422",선급+잔금,"₩3,797,422","₩491,060",2024-08-29,2024-09-22
20250708002,㈜ 에코비트프리텍,(주) 어스텍,중고배터리,마프M1,17,"₩8,175,343",선급+잔금,"₩138,980,831","₩11,021,598",2025-07-08,2025-08-07
20240220002,고려아연㈜ 온산제련소,주식회사 피엠그로우,중고배터리,피스,1,"₩11,068,442",선급+잔금,"₩11,068,442","₩1,300,802",2024-02-20,2024-03-27
20241130001,굿바이카(주),(주)에이프로,중고배터리,레이,7,"₩18,200,000",일시,"₩127,400,000","₩9,257,587",2024-11-30,2024-12-30
20240125001,성일하이텍(주),(주) 인지이솔루션,중고배터리,봉고3,8,"₩18,200,000",일시,"₩145,600,000","₩13,814,206",2024-01-25,2024-02-28
20251231383,한국환경공단,주식회사 시너지,폐배터리,기타,4,"₩2,324,750",일시,"₩9,299,000","₩464,950",2025-12-31,2023-05-03
20240613002,(주) 아이윈,에너지머티리얼즈 주식회사,중고배터리,SM3,16,"₩4,109,192",일시,"₩65,747,072","₩7,916,263",2024-06-13,2024-07-22
20251231384,한국환경공단,원광전력(주),폐배터리,코나,1,"₩2,500,000",분할,"₩2,500,000","₩125,000",2025-12-31,2022-05-31
20251231385,한국환경공단,한국전지산업협회,폐배터리(재사용),SM3,1,"₩1,250,000",일시,"₩1,250,000","₩62,500",2025-12-31,2022-10-06
20251231386,(재)제주테크노파크,주식회사 에바싸이클,폐배터리(재사용),SM3,54,"₩180,000",일시,"₩9,720,000","₩486,000",2025-12-31,2025-02-05
20250301001,하나기술,굿바이카(주),중고배터리,볼트,17,"₩10,916,343",일시,"₩185,577,831","₩15,551,830",2025-03-01,2025-03-10
20251231387,한국환경공단,주식회사 레플러스,폐배터리,코나,1,"₩5,100,000",일시,"₩5,100,000","₩255,000",2025-12-31,2022-09-05
20250513001,주식회사디아이씨,선광엘티아이,중고배터리,니로,8,"₩1,780,482",일시,"₩14,243,856","₩2,101,343",2025-05-13,2025-05-18
20250526003,주식회사디아이씨,㈜ 어스앤배터리,중고배터리,포터,4,"₩8,395,680",일시,"₩33,582,720","₩3,692,752",2025. 5. 2,2025-06-21
20251231388,한국환경공단,주식회사 시너지,폐배터리(재사용),포터,3,"₩7,067,519",일시,"₩21,202,558","₩1,060,128",2025-12-31,2022-12-08
20251231389,한국환경공단,성일하이텍(주),폐배터리(재사용),쏘울,47,"₩46,528",일시,"₩2,186,822","₩109,341",2025-12-31,2025-03-06
20240712002,한국환경공단,(주)민테크,폐배터리(재사용),코나,4,"₩3,525,000",일시,"₩14,100,000","₩705,000",2024-07-17,2024-07-30
20240125001,성일하이텍(주),(주) 인지이솔루션,중고배터리,E-FIIBIRD,9,"₩2,918,022",일시,"₩26,262,198","₩3,212,092",2024-01-25,2024-02-28
20240509006,(재)제주테크노파크,(주)솔라라이트,폐배터리(재활용),BlueOn,1,"₩320,000",일시,"₩320,000","₩16,000",2024-05-16,2024-05-29
20250328001,하나기술,디에이팩토리,중고배터리,스파크,12,"₩3,974,963",일시,"₩47,699,556","₩6,058,586",2025-03-28,2025-05-11
20251231390,한국환경공단,(주)포엔,폐배터리(재활용),코나,4,"₩1,062,500",일시,"₩4,250,000","₩212,500",2025-12-31,2025-03-13
20250618001,(주) 퀀텀솔루션,쌍용직업전문학교,중고배터리,BlueOn,17,"₩10,146,868",일시,"₩172,496,756","₩17,463,585",2025-06-18,2025-07-13
20250607002,한국화학융합시험연구원,(주) 포엔,중고배터리,니로,10,"₩4,618,999",일시,"₩46,189,990","₩4,159,920",2025-06-07,2025-07-20
