제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-08-31,우수,4.039791667,93.38000442,6.883333333,0.052472215,0.188527927,74.3098,"₩26,300,000 ","₩9,017,167 ","₩12,134,559 ","₩14,165,441 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-03-15,경고,4.0425,93.45412144,6.341666667,0.050365332,0.058030273,57.2073,"₩26,300,000 ","₩8,307,583 ","₩14,521,894 ","₩11,778,106 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-11-15,경고,4.1,95.08115266,6.675,0.051672043,0.187210132,73.7239,"₩26,300,000 ","₩8,744,250 ","₩11,860,808 ","₩14,439,192 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-08-29,경고,4.100208333,95.0872541,5.886111111,0.048522618,0.155029455,68.7438,"₩26,300,000 ","₩7,710,806 ","₩11,216,729 ","₩15,083,271 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-03-25,정상,4.10125,95.1177613,6.313888889,0.050254906,0.161573414,58.1779,"₩26,300,000 ","₩8,271,194 ","₩14,217,073 ","₩12,082,927 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-23,정상,4.099166667,95.05674691,5.736111111,0.04790036,0.082348543,75.6266,"₩26,300,000 ","₩7,514,306 ","₩9,936,062 ","₩16,363,938 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-08,심각,3.62,78.86136646,6.527777778,0.051099032,0.071640136,54.0293,"₩26,300,000 ","₩8,551,389 ","₩15,827,318 ","₩10,472,682 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-02,정상,3.62,78.86136646,6.294444444,0.050177463,0.085963942,58.9726,"₩26,300,000 ","₩8,245,722 ","₩13,982,294 ","₩12,317,706 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-26,정상,3.62,78.86136646,6.227777778,0.049911032,0.178599117,76.6255,"₩26,300,000 ","₩8,158,389 ","₩10,647,094 ","₩15,652,906 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-22,심각,3.62,78.86136646,6.155555556,0.049620784,0.082590748,66.2305,"₩26,300,000 ","₩8,063,778 ","₩12,175,324 ","₩14,124,676 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-10-04,우수,3.923958333,90.07385068,6.788888889,0.052110993,0.153982528,78.7173,"₩26,300,000 ","₩8,893,444 ","₩11,297,954 ","₩15,002,046 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-25,우수,3.62,78.86136646,6.230555556,0.049922162,0.095646514,73.041,"₩26,300,000 ","₩8,162,028 ","₩11,174,584 ","₩15,125,416 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-17,심각,3.62,78.86136646,6.169444444,0.049676733,0.176940353,86.2552,"₩26,300,000 ","₩8,081,972 ","₩9,369,838 ","₩16,930,162 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-02,경고,3.62,78.86136646,6.044444444,0.049170904,0.15509753,69.2851,"₩26,300,000 ","₩7,918,222 ","₩11,428,463 ","₩14,871,537 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-02,정상,3.62,78.86136646,6.044444444,0.049170904,0.188874087,65.3371,"₩26,300,000 ","₩7,918,222 ","₩12,119,029 ","₩14,180,971 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-27,우수,3.62,78.86136646,6.058333333,0.049227364,0.083558933,89.3703,"₩26,300,000 ","₩7,936,417 ","₩8,880,374 ","₩17,419,626 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-07-28,우수,3.775833333,85.26419717,6.972222222,0.052809932,0.149354552,50.8016,"₩26,300,000 ","₩9,133,611 ","₩17,978,983 ","₩8,321,017 "
현대자동차(주),A0810010901181219,코나 일렉트릭 (KONA ELECTRIC),2020,2020-11-16,경고,3.62,78.86136646,4.672222222,0.043230648,0.183376088,96.9445,"₩26,300,000 ","₩6,120,611 ","₩6,313,521 ","₩19,986,479 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-14,정상,3.78,85.41877083,6.177777778,0.049710272,0.228329052,53.1214,"₩26,300,000 ","₩8,092,889 ","₩15,234,706 ","₩11,065,294 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-10,심각,3.779791667,85.41104215,6.272222222,0.05008881,0.067529221,64.4078,"₩26,300,000 ","₩8,216,611 ","₩12,757,168 ","₩13,542,832 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-04,우수,3.779583333,85.40331347,6.122222222,0.049486249,0.10307538,68.6771,"₩26,300,000 ","₩8,020,111 ","₩11,677,999 ","₩14,622,001 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-08-17,우수,4.050208333,93.66506988,5.919444444,0.048659817,0.161052131,78.0834,"₩26,300,000 ","₩7,754,472 ","₩9,931,013 ","₩16,368,987 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-08-26,심각,4.013125,92.63761169,5.894444444,0.048556954,0.165737935,90.4688,"₩26,300,000 ","₩7,721,722 ","₩8,535,232 ","₩17,764,768 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-11-20,경고,3.631666667,79.39465909,6.661111111,0.051618257,0.190737115,62.4834,"₩26,300,000 ","₩8,726,056 ","₩13,965,398 ","₩12,334,602 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-17,우수,3.933125,90.33964909,6.502777778,0.051001089,0.081819499,77.6329,"₩26,300,000 ","₩8,518,639 ","₩10,972,975 ","₩15,327,025 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-10,경고,3.94,90.5389979,6.105555556,0.049418845,0.155556964,73.2445,"₩26,300,000 ","₩7,998,278 ","₩10,919,970 ","₩15,380,030 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-21,경고,3.94,90.5389979,6.075,0.04929503,0.114664518,87.7669,"₩26,300,000 ","₩7,958,250 ","₩9,067,484 ","₩17,232,516 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-26,정상,3.94,90.5389979,6.061111111,0.049238648,0.177471364,58.2146,"₩26,300,000 ","₩7,940,056 ","₩13,639,286 ","₩12,660,714 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-19,정상,3.94,90.5389979,5.830555556,0.048293087,0.063257179,56.8418,"₩26,300,000 ","₩7,638,028 ","₩13,437,343 ","₩12,862,657 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-19,우수,3.94,90.5389979,5.830555556,0.048293087,0.064134932,66.1322,"₩26,300,000 ","₩7,638,028 ","₩11,549,635 ","₩14,750,365 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-10-05,정상,3.94,90.5389979,6.786111111,0.052100331,0.151671672,82.2824,"₩26,300,000 ","₩8,889,806 ","₩10,804,018 ","₩15,495,982 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-11-13,경고,3.94,90.5389979,6.680555556,0.051693541,0.16262261,87.5255,"₩26,300,000 ","₩8,751,528 ","₩9,998,832 ","₩16,301,168 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-14,우수,3.7,82.27868574,6.511111111,0.051033758,0.092539702,97.0625,"₩26,300,000 ","₩8,529,556 ","₩8,787,694 ","₩17,512,306 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-02-12,경고,3.7,82.27868574,6.433333333,0.050728033,0.122669739,97.4533,"₩26,300,000 ","₩8,427,667 ","₩8,647,903 ","₩17,652,097 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-26,경고,3.7,82.27868574,6.477777778,0.050902958,0.182139,55.5206,"₩26,300,000 ","₩8,485,889 ","₩15,284,217 ","₩11,015,783 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-26,경고,3.7,82.27868574,6.061111111,0.049238648,0.184473241,84.5404,"₩26,300,000 ","₩7,940,056 ","₩9,392,025 ","₩16,907,975 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-08-16,우수,3.7,82.27868574,5.922222222,0.048671233,0.156904547,76.125,"₩26,300,000 ","₩7,758,111 ","₩10,191,279 ","₩16,108,721 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-25,정상,3.699791667,82.26995968,6.480555556,0.050913871,0.122541938,73.3768,"₩26,300,000 ","₩8,489,528 ","₩11,569,771 ","₩14,730,229 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-15,심각,3.640208333,79.79234425,6.008333333,0.049023804,0.174325929,79.5835,"₩26,300,000 ","₩7,870,917 ","₩9,890,136 ","₩16,409,864 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-03-13,경고,3.64,79.78264461,6.347222222,0.050387388,0.092801033,60.2168,"₩26,300,000 ","₩8,314,861 ","₩13,808,208 ","₩12,491,792 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-25,우수,3.64,79.78264461,6.480555556,0.050913871,0.166688924,81.6784,"₩26,300,000 ","₩8,489,528 ","₩10,393,847 ","₩15,906,153 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-03-19,우수,4.06,93.93303142,6.330555556,0.050321191,0.08340599,92.589,"₩26,300,000 ","₩8,293,028 ","₩8,956,818 ","₩17,343,182 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-18,심각,4,92.26804226,6.166666667,0.049665548,0.178275289,64.6272,"₩26,300,000 ","₩8,078,333 ","₩12,499,897 ","₩13,800,103 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-11,경고,3.64,79.78264461,6.186111111,0.049743788,0.097084371,96.6086,"₩26,300,000 ","₩8,103,806 ","₩8,388,286 ","₩17,911,714 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-02,심각,4,92.26804226,6.044444444,0.049170904,0.09320469,59.2452,"₩26,300,000 ","₩7,918,222 ","₩13,365,171 ","₩12,934,829 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-02-19,우수,4.06,93.93303142,6.413888889,0.050651313,0.154656479,67.2731,"₩26,300,000 ","₩8,402,194 ","₩12,489,679 ","₩13,810,321 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-18,정상,4.06,93.93303142,6.083333333,0.049328829,0.174623179,89.7629,"₩26,300,000 ","₩7,969,167 ","₩8,878,018 ","₩17,421,982 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-23,경고,4,92.26804226,5.736111111,0.04790036,0.182229905,89.6511,"₩26,300,000 ","₩7,514,306 ","₩8,381,722 ","₩17,918,278 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-23,우수,4,92.26804226,5.736111111,0.04790036,0.119141881,65.578,"₩26,300,000 ","₩7,514,306 ","₩11,458,577 ","₩14,841,423 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-31,정상,4.06,93.93303142,5.966666667,0.048853523,0.195404729,76.8936,"₩26,300,000 ","₩7,816,333 ","₩10,165,129 ","₩16,134,871 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-14,심각,3.64,79.78264461,6.177777778,0.049710272,0.158927886,75.3055,"₩26,300,000 ","₩8,092,889 ","₩10,746,743 ","₩15,553,257 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-09-18,우수,4.06,93.93303142,6.833333333,0.05228129,0.15549707,72.2532,"₩26,300,000 ","₩8,951,667 ","₩12,389,301 ","₩13,910,699 "
현대자동차(주),A0810010901131219,코나 일렉트릭 (KONA ELECTRIC),2020,2020-06-09,경고,3.64,79.78264461,5.108333333,0.045203245,0.125768515,62.4764,"₩26,300,000 ","₩6,691,917 ","₩10,711,111 ","₩15,588,889 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-08-15,경고,3.948125,90.77459195,5.925,0.048682646,0.101298785,79.6991,"₩26,300,000 ","₩7,761,750 ","₩9,738,818 ","₩16,561,182 "
현대자동차(주),A0810010901121219,코나 일렉트릭 (KONA ELECTRIC),2020,2020-10-15,심각,4.06,93.93303142,4.758333333,0.043627209,0.161967013,53.3528,"₩26,300,000 ","₩6,233,417 ","₩11,683,392 ","₩14,616,608 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-02,우수,3.64,79.78264461,6.044444444,0.049170904,0.15542464,98.1295,"₩26,300,000 ","₩7,918,222 ","₩8,069,156 ","₩18,230,844 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-11,경고,4.059791667,93.92733011,5.769444444,0.048039336,0.085159072,51.2331,"₩26,300,000 ","₩7,557,972 ","₩14,752,127 ","₩11,547,873 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-20,우수,3.64,79.78264461,5.827777778,0.048281581,0.105729269,59.256,"₩26,300,000 ","₩7,634,389 ","₩12,883,740 ","₩13,416,260 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-04,경고,4.059166667,93.91022618,6.288888889,0.050155314,0.059548711,99.5929,"₩26,300,000 ","₩8,238,444 ","₩8,272,120 ","₩18,027,880 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-10-08,정상,3.64,79.78264461,6.777777778,0.052068331,0.15200595,90.6682,"₩26,300,000 ","₩8,878,889 ","₩9,792,727 ","₩16,507,273 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-15,심각,3.9425,90.61148838,6.008333333,0.049023804,0.160642167,96.0834,"₩26,300,000 ","₩7,870,917 ","₩8,191,755 ","₩18,108,245 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-02-19,우수,3.82,86.82061113,6.413888889,0.050651313,0.167534246,71.797,"₩26,300,000 ","₩8,402,194 ","₩11,702,710 ","₩14,597,290 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-07,경고,3.82,86.82061113,6.197222222,0.049788441,0.115937021,63.6679,"₩26,300,000 ","₩8,118,361 ","₩12,751,106 ","₩13,548,894 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-30,정상,3.82,86.82061113,6.216666667,0.049866488,0.063307648,55.5473,"₩26,300,000 ","₩8,143,833 ","₩14,661,079 ","₩11,638,921 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-08-02,경고,3.82,86.82061113,5.961111111,0.048830774,0.102189657,51.5956,"₩26,300,000 ","₩7,809,056 ","₩15,135,119 ","₩11,164,881 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-03,우수,3.82,86.82061113,5.875,0.048476799,0.158879859,61.5942,"₩26,300,000 ","₩7,696,250 ","₩12,495,089 ","₩13,804,911 "
현대자동차(주),A0810010901191219,코나 일렉트릭 (KONA ELECTRIC),2020,2020-05-29,경고,3.8175,86.73642064,5.136111111,0.04532598,0.207445509,76.174,"₩26,300,000 ","₩6,728,306 ","₩8,832,811 ","₩17,467,189 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-19,우수,3.96,91.11892172,5.830555556,0.048293087,0.066601241,92.5124,"₩26,300,000 ","₩7,638,028 ","₩8,256,221 ","₩18,043,779 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-09-20,정상,3.96,91.11892172,6.827777778,0.052260034,0.170088711,99.2497,"₩26,300,000 ","₩8,944,389 ","₩9,012,006 ","₩17,287,994 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-08,우수,3.96,91.11892172,5.777777778,0.048074017,0.095483869,59.1177,"₩26,300,000 ","₩7,568,889 ","₩12,803,084 ","₩13,496,916 "
현대자동차(주),A0810010901141219,코나 일렉트릭 (KONA ELECTRIC),2020,2019-12-12,경고,3.955,90.97394077,5.6,0.047328638,0.135491164,54.0827,"₩26,300,000 ","₩7,336,000 ","₩13,564,412 ","₩12,735,588 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-30,경고,3.965208333,91.26994355,6.133333333,0.049531135,0.1821744,88.2337,"₩26,300,000 ","₩8,034,667 ","₩9,106,120 ","₩17,193,880 "
현대자동차(주),A0810010901141219,코나 일렉트릭 (KONA ELECTRIC),2020,2020-11-03,정상,3.66,80.63188717,4.708333333,0.043397389,0.032615538,53.9817,"₩26,300,000 ","₩6,167,917 ","₩11,425,940 ","₩14,874,060 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-04,정상,3.66,80.63188717,6.288888889,0.050155314,0.064740533,68.2138,"₩26,300,000 ","₩8,238,444 ","₩12,077,387 ","₩14,222,613 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-03-26,심각,3.66,80.63188717,6.311111111,0.05024385,0.081978519,50.243,"₩26,300,000 ","₩8,267,556 ","₩16,455,139 ","₩9,844,861 "
현대자동차(주),A0810010900691219,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-19,경고,3.66,80.63188717,6.080555556,0.049317565,0.173157254,68.806,"₩26,300,000 ","₩7,965,528 ","₩11,576,792 ","₩14,723,208 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2018-11-12,경고,3.66,80.63188717,6.683333333,0.051704287,0.178597487,91.5408,"₩26,300,000 ","₩8,755,167 ","₩9,564,223 ","₩16,735,777 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-10-24,우수,3.657916667,80.54822534,5.733333333,0.04788876,0.155085439,71.9668,"₩26,300,000 ","₩7,510,667 ","₩10,436,294 ","₩15,863,706 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-07,정상,3.84,87.48732239,6.530555556,0.051109903,0.126113221,82.7622,"₩26,300,000 ","₩8,555,028 ","₩10,336,878 ","₩15,963,122 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-03,우수,3.84,87.48732239,6.291666667,0.05016639,0.09710334,73.4059,"₩26,300,000 ","₩8,242,083 ","₩11,228,094 ","₩15,071,906 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-04-27,심각,3.84,87.48732239,6.225,0.0498999,0.153794369,87.0119,"₩26,300,000 ","₩8,154,750 ","₩9,371,994 ","₩16,928,006 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-07,우수,3.84,87.48732239,6.197222222,0.049788441,0.08286785,86.15,"₩26,300,000 ","₩8,118,361 ","₩9,423,518 ","₩16,876,482 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-17,정상,3.84,87.48732239,6.086111111,0.04934009,0.177176079,91.6351,"₩26,300,000 ","₩7,972,806 ","₩8,700,602 ","₩17,599,398 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-06-10,우수,3.84,87.48732239,6.105555556,0.049418845,0.060273935,84.2798,"₩26,300,000 ","₩7,998,278 ","₩9,490,148 ","₩16,809,852 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-07-30,정상,3.84,87.48732239,5.966666667,0.048853523,0.084811329,81.7308,"₩26,300,000 ","₩7,816,333 ","₩9,563,510 ","₩16,736,490 "
현대자동차(주),A0810010900301218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-01-19,정상,3.839791667,87.48046464,6.497222222,0.050979299,0.084061788,55.4819,"₩26,300,000 ","₩8,511,361 ","₩15,340,789 ","₩10,959,211 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-05-21,심각,3.839375,87.46674913,6.158333333,0.049631979,0.117371839,83.5997,"₩26,300,000 ","₩8,067,417 ","₩9,650,055 ","₩16,649,945 "
현대자동차(주),A0810010900271218,코나 일렉트릭 (KONA ELECTRIC),2019,2019-09-11,심각,3.842916667,87.58333094,5.852777778,0.04838503,0.093221667,70.0771,"₩26,300,000 ","₩7,667,139 ","₩10,941,005 ","₩15,358,995 "
